NATIVITY,RACE_HISP,SEX,YEAR,total_pop,POP_0,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,POP_7,POP_8,POP_9,POP_10,POP_11,POP_12,POP_13,POP_14,POP_15,POP_16,POP_17,POP_18,POP_19,POP_20,POP_21,POP_22,POP_23,POP_24,POP_25,POP_26,POP_27,POP_28,POP_29,POP_30,POP_31,POP_32,POP_33,POP_34,POP_35,POP_36,POP_37,POP_38,POP_39,POP_40,POP_41,POP_42,POP_43,POP_44,POP_45,POP_46,POP_47,POP_48,POP_49,POP_50,POP_51,POP_52,POP_53,POP_54,POP_55,POP_56,POP_57,POP_58,POP_59,POP_60,POP_61,POP_62,POP_63,POP_64,POP_65,POP_66,POP_67,POP_68,POP_69,POP_70,POP_71,POP_72,POP_73,POP_74,POP_75,POP_76,POP_77,POP_78,POP_79,POP_80,POP_81,POP_82,POP_83,POP_84,POP_85
2,6,2,2044,635725,216,417,598,753,888,1014,1133,1252,1370,1483,1592,1699,1810,1931,2062,2216,2425,2678,2987,3350,3747,4172,4600,5026,5450,5854,6256,6631,6986,7295,7576,8299,8996,9812,9382,9368,9395,10094,9582,10614,9522,9688,10991,9924,10923,10064,9824,9996,10214,11317,10986,11211,10238,11527,11068,10856,11914,11034,10776,9869,11173,10651,9701,11439,10612,10319,10613,9905,9179,10351,9678,9539,7732,9144,8458,8765,8602,7231,7245,6404,5588,5657,5732,5269,4620,29167
2,6,2,2045,642032,218,417,599,758,892,1018,1135,1254,1374,1490,1601,1712,1820,1938,2073,2234,2430,2692,3003,3364,3768,4187,4624,5052,5471,5891,6283,6668,7014,7345,7622,7871,8556,9226,10016,9573,9553,9573,10263,9742,10763,9651,9810,11089,10023,11017,10155,9913,10085,10295,11388,11056,11277,10304,11585,11123,10913,11959,11084,10828,9929,11217,10699,9738,11456,10629,10323,10607,9894,9157,10308,9620,9464,7667,9038,8343,8621,8438,7075,7066,6223,5409,5446,5495,5023,30509
2,6,2,2046,648158,217,421,599,760,898,1021,1139,1257,1376,1493,1608,1722,1833,1949,2081,2245,2450,2699,3018,3381,3784,4210,4640,5078,5499,5914,6320,6694,7053,7376,7672,7918,8133,8784,9432,10208,9757,9732,9747,10422,9894,10890,9768,9915,11186,10118,11107,10240,9999,10167,10370,11457,11124,11339,10368,11636,11178,10971,12008,11134,10881,9985,11259,10738,9767,11465,10629,10317,10588,9865,9119,10242,9544,9373,7587,8909,8208,8458,8253,6905,6868,6023,5212,5226,5239,32089
2,6,2,2047,654126,218,420,603,760,900,1028,1142,1263,1379,1496,1613,1729,1842,1962,2092,2253,2460,2716,3025,3398,3802,4228,4664,5095,5527,5942,6344,6733,7083,7417,7705,7965,8182,8369,8990,9626,10392,9936,9907,9910,10573,10026,11005,9871,10019,11276,10210,11192,10323,10080,10246,10442,11522,11189,11396,10429,11686,11233,11032,12050,11180,10926,10038,11293,10765,9789,11460,10622,10305,10546,9821,9064,10158,9456,9266,7495,8765,8054,8275,8053,6720,6647,5808,4997,4980,33727
2,6,2,2048,659943,219,421,604,765,901,1031,1151,1266,1385,1498,1616,1733,1850,1971,2106,2264,2469,2727,3043,3407,3820,4248,4685,5120,5546,5975,6376,6759,7122,7447,7747,7997,8229,8417,8582,9183,9816,10570,10106,10069,10063,10707,10142,11103,9970,10118,11360,10296,11275,10401,10157,10321,10511,11584,11252,11454,10490,11736,11289,11087,12096,11226,10972,10082,11317,10784,9796,11449,10602,10274,10490,9761,8997,10062,9352,9140,7384,8605,7883,8070,7831,6508,6406,5569,4777,34953
2,6,2,2049,665631,219,423,604,767,906,1032,1155,1276,1389,1507,1620,1737,1855,1978,2115,2278,2481,2736,3055,3425,3831,4268,4706,5144,5572,5995,6409,6794,7151,7488,7778,8039,8259,8463,8630,8784,9373,9997,10744,10264,10224,10196,10821,10248,11201,10068,10213,11447,10381,11353,10477,10229,10394,10575,11644,11313,11509,10551,11788,11345,11144,12137,11270,11007,10119,11333,10790,9799,11423,10575,10231,10421,9692,8915,9949,9229,8994,7260,8415,7686,7841,7580,6279,6145,5321,35852
2,6,2,2050,671156,219,422,606,768,908,1038,1157,1278,1398,1510,1629,1743,1860,1984,2122,2288,2494,2749,3065,3440,3849,4281,4728,5166,5598,6021,6430,6829,7187,7518,7819,8071,8303,8494,8676,8831,8979,9554,10174,10906,10418,10358,10313,10927,10349,11294,10161,10303,11529,10461,11425,10547,10298,10464,10637,11702,11372,11563,10611,11839,11401,11197,12176,11309,11036,10148,11333,10786,9786,11382,10533,10165,10343,9601,8821,9816,9088,8829,7118,8208,7473,7593,7311,6026,5870,37144
2,6,2,2051,676520,220,422,606,771,910,1039,1161,1280,1400,1520,1632,1751,1866,1990,2128,2296,2504,2762,3080,3451,3865,4298,4743,5190,5623,6048,6459,6850,7226,7552,7850,8114,8336,8539,8709,8879,9026,9166,9727,10338,11060,10551,10476,10418,11027,10446,11380,10250,10389,11604,10538,11496,10615,10366,10529,10699,11758,11428,11617,10668,11889,11455,11245,12205,11336,11058,10165,11320,10766,9758,11333,10475,10091,10244,9496,8708,9662,8923,8647,6952,7985,7233,7328,7013,5755,38836
2,6,2,2052,681747,221,424,607,771,915,1042,1163,1286,1403,1523,1643,1753,1874,1996,2134,2302,2513,2773,3093,3466,3876,4316,4761,5207,5649,6073,6487,6878,7248,7592,7886,8145,8380,8573,8754,8913,9075,9215,9346,9893,10493,11195,10668,10583,10517,11124,10540,11466,10338,10471,11672,10611,11563,10681,10431,10593,10762,11813,11483,11672,10729,11935,11502,11282,12229,11358,11065,10166,11296,10731,9721,11264,10400,10001,10130,9372,8579,9492,8736,8439,6769,7739,6982,7035,6700,40250
2,6,2,2053,686808,221,425,609,772,915,1047,1167,1288,1407,1525,1644,1766,1876,2004,2141,2308,2519,2782,3105,3480,3892,4328,4780,5226,5666,6101,6513,6908,7277,7618,7926,8182,8409,8618,8789,8956,9109,9264,9395,9515,10046,10630,11309,10772,10680,10610,11215,10630,11546,10420,10548,11741,10680,11630,10745,10493,10658,10823,11866,11540,11728,10790,11973,11539,11315,12242,11364,11065,10157,11258,10686,9671,11178,10309,9890,10001,9233,8429,9293,8535,8208,6561,7469,6701,6726,42432
2,6,2,2054,691698,221,425,610,774,916,1046,1172,1292,1410,1529,1646,1767,1890,2006,2149,2315,2526,2789,3114,3492,3906,4345,4792,5245,5686,6121,6541,6934,7309,7646,7950,8219,8446,8647,8835,8991,9153,9299,9444,9564,9672,10182,10743,11413,10872,10775,10706,11306,10716,11620,10499,10621,11804,10745,11696,10807,10558,10720,10884,11920,11596,11781,10840,12010,11571,11340,12238,11362,11055,10133,11212,10628,9605,11074,10199,9760,9852,9073,8260,9074,8313,7959,6333,7175,6404,44430
2,6,2,2055,696476,221,426,611,775,918,1049,1171,1297,1414,1533,1651,1769,1892,2020,2150,2323,2533,2798,3122,3502,3919,4359,4809,5257,5706,6142,6563,6963,7334,7678,7979,8244,8482,8685,8864,9038,9188,9343,9478,9614,9723,9812,10298,10849,11510,10967,10866,10797,11392,10794,11691,10574,10692,11867,10811,11758,10869,10620,10788,10947,11976,11648,11828,10887,12037,11594,11348,12225,11342,11033,10098,11145,10554,9522,10955,10072,9614,9685,8894,8080,8837,8060,7686,6088,6859,45964
2,6,2,2056,701061,222,427,612,776,919,1051,1175,1296,1419,1537,1653,1774,1894,2022,2164,2325,2542,2805,3131,3510,3930,4372,4825,5274,5719,6164,6583,6985,7364,7703,8010,8273,8506,8720,8903,9068,9234,9379,9522,9649,9772,9863,9933,10406,10948,11605,11061,10955,10884,11466,10870,11761,10644,10759,11926,10870,11820,10932,10682,10855,11009,12025,11697,11863,10924,12058,11604,11346,12195,11313,10993,10046,11063,10462,9423,10816,9925,9444,9499,8693,7869,8577,7788,7388,5820,47772
2,6,2,2057,705519,224,428,612,775,920,1052,1177,1299,1417,1542,1658,1777,1900,2023,2166,2339,2542,2814,3137,3518,3941,4384,4839,5291,5735,6177,6607,7007,7385,7735,8036,8306,8536,8746,8938,9106,9265,9424,9559,9694,9809,9913,9985,10043,10509,11043,11697,11151,11038,10964,11537,10944,11826,10712,10825,11982,10931,11882,10997,10746,10922,11068,12070,11740,11890,10955,12068,11595,11327,12157,11272,10940,9980,10964,10357,9306,10656,9754,9259,9290,8474,7640,8293,7484,7069,48424
2,6,2,2058,709864,225,430,613,775,920,1054,1178,1301,1421,1541,1664,1783,1903,2031,2168,2340,2557,2814,3147,3525,3949,4396,4850,5306,5754,6193,6619,7031,7408,7756,8069,8332,8569,8778,8964,9142,9305,9456,9604,9732,9854,9950,10036,10095,10149,10605,11139,11789,11239,11116,11040,11607,11016,11888,10779,10890,12035,10995,11943,11063,10810,10984,11124,12109,11772,11909,10973,12063,11576,11301,12102,11211,10866,9895,10853,10233,9172,10479,9564,9053,9056,8228,7394,7975,7166,50165
2,6,2,2059,714017,223,431,615,776,920,1054,1180,1301,1423,1545,1664,1788,1908,2034,2176,2342,2558,2830,3147,3535,3956,4406,4861,5317,5771,6211,6636,7044,7431,7779,8091,8367,8594,8810,8994,9168,9340,9496,9638,9777,9892,9996,10073,10147,10201,10248,10700,11229,11872,11314,11190,11116,11669,11083,11951,10843,10953,12088,11058,12005,11127,10870,11042,11170,12141,11793,11920,10976,12045,11545,11260,12035,11135,10780,9794,10721,10089,9021,10281,9351,8823,8794,7952,7113,7634,51840
2,6,2,2060,718030,223,429,616,778,920,1053,1180,1303,1423,1545,1667,1787,1913,2039,2179,2350,2560,2831,3164,3536,3967,4412,4872,5330,5782,6229,6653,7060,7443,7802,8115,8390,8629,8835,9025,9196,9365,9529,9678,9810,9938,10034,10119,10185,10254,10300,10347,10795,11315,11949,11386,11262,11186,11728,11149,12011,10906,11017,12146,11119,12070,11189,10927,11089,11209,12161,11805,11914,10968,12013,11501,11201,11949,11039,10679,9678,10565,9925,8853,10054,9115,8565,8503,7657,6814,53823
2,7,0,2014,22947344,10651,24433,37536,48792,51531,58242,67758,68561,73963,78200,82067,88784,93357,103121,112956,122277,130427,147027,172425,177870,207173,225333,249511,269511,294030,317457,332093,334635,351897,378565,385029,400745,403210,404844,434355,409605,422066,419241,426130,450069,449027,450433,446597,447645,462076,438976,444359,408779,407346,434738,434500,429852,395768,390576,413077,387791,388216,376911,364582,361841,339356,329863,301757,302849,315534,298969,292225,292224,248163,226682,214792,206178,195810,189104,182420,173744,161432,152717,145148,132543,117923,110604,96876,96038,94547,531279
2,7,0,2015,23458090,10775,21547,34781,46795,56800,58637,64731,73940,74684,79989,84155,87875,94429,99115,109626,121149,133253,144874,165298,194109,202217,233267,252827,277681,297430,321106,343456,356612,357825,373293,397977,402358,415958,416680,416847,445040,419684,431579,428412,434772,458020,456130,456690,452249,452809,466783,443406,448255,412523,410679,437514,436991,432102,398048,392688,414794,389641,389855,378617,366303,363496,341050,331339,303226,303808,315831,299059,291851,291373,247523,225861,213609,204523,193694,186466,179228,170121,157438,148201,140186,127334,112750,105086,91382,89876,548099
2,7,0,2016,23971033,10897,21794,32056,44177,54952,63912,65214,71020,80082,80780,85967,89990,93589,100265,105736,117963,132225,147852,163379,187283,218683,228699,261019,281245,305861,324783,347228,368289,379821,379513,392944,415380,417715,429503,428817,427863,454999,429305,440776,437192,442850,465215,462485,462353,457501,457644,471183,447466,451762,415951,413785,440085,439290,434166,400200,394755,416462,391449,391458,380320,368011,365019,342515,332494,304337,304400,315702,298716,291042,290057,246380,224480,211836,202269,190979,183250,175448,165880,152859,143143,134722,121671,107159,99184,85543,558789
2,7,0,2017,24485903,11022,22040,32422,41605,52461,62197,70486,71584,77265,86190,86819,91815,95729,99496,106959,114203,129206,146968,166557,185639,212167,245422,256839,289695,309679,333453,351188,372146,391761,401518,399417,410576,430816,431390,441683,439941,438131,464505,438610,449556,445394,450169,471638,468257,467592,462445,462142,475201,451130,454950,419155,416656,442464,441414,436110,402306,396760,418095,393246,393046,382005,369583,366312,343637,333285,305073,304563,315121,297923,289780,288201,244657,222506,209449,199405,187675,179435,171045,161027,147720,137563,128776,115583,101171,92910,564172
2,7,0,2018,25002492,11140,22287,32787,42077,50021,59819,68897,76849,77907,83476,92248,92722,97560,101676,106294,115529,125596,144149,165863,189056,210835,239235,273823,285906,318364,337530,360066,376394,395719,413697,421446,417232,426214,444566,443692,452835,450288,447910,473715,447505,457745,452823,456711,477450,473605,472502,467055,466249,478812,454471,457920,422123,419330,444663,443417,438017,404347,398726,419708,395034,394623,383539,370919,367250,344382,333681,305368,304272,314088,296651,287988,285727,242311,219897,206438,195936,183766,174984,166026,155598,142049,131497,122387,109092,94803,575587
2,7,0,2019,25520464,11259,22526,33150,42551,50589,57499,66623,75382,83164,84191,89634,98179,98525,103498,108519,114975,127069,140723,163286,188583,214508,238218,267981,303155,314962,346412,364401,385445,400249,417776,433839,439299,433032,440118,456916,454929,463220,460145,457332,482528,455808,465162,459487,462620,482832,478611,477081,471261,469954,482097,457578,460664,424878,421820,446730,445383,439850,406332,400670,421314,396789,396072,384834,371914,367790,344727,333618,305204,303527,312565,294840,285583,282593,239311,216653,202814,191849,179203,169907,160420,149607,135874,124978,115575,102213,587482
2,7,0,2020,26039781,11377,22766,33504,43015,51152,58147,64415,73209,81813,89442,90422,95660,104024,104544,110337,117263,126641,142381,160094,186289,214289,242176,267288,297656,332497,343381,373449,390046,409454,422558,438042,451877,455116,447112,452619,468198,465388,473103,469675,466320,490763,463324,471802,465534,468088,487881,483285,481264,475061,473340,485156,460453,463208,427434,424183,448755,447287,441626,408287,402600,422898,398400,397282,385782,372525,367913,344599,333081,304578,302302,310498,292412,282515,278757,235647,212779,198553,187094,174007,164230,154247,143083,129225,118024,108341,604939
2,7,0,2021,26560345,11494,23004,33857,43471,51704,58789,65135,71105,79738,88201,95672,96526,101588,110094,111476,119123,129025,142113,161960,183370,212292,242231,271540,297297,327299,361199,370749,399237,414291,431911,443038,456188,467849,469218,459772,464048,478716,475378,482658,478779,474746,498234,470086,477836,471140,473236,492610,487563,485036,478522,476502,487972,463129,465571,429858,426500,450720,449136,443366,410232,404498,424345,399759,398139,386331,372726,367558,343988,332064,303470,300519,307809,289314,278735,274202,231331,208257,193609,181684,168208,157971,147529,136072,122118,110648,626331
2,7,0,2022,27082436,11610,23234,34206,43926,52245,59416,65847,71894,77736,86228,94549,101806,102541,107749,117095,120374,130986,144638,161888,185461,209665,240542,271893,301836,327275,356299,388857,396861,423650,436968,452545,461382,472284,482069,481915,471347,474724,488803,485068,491811,487304,482414,504961,476235,483437,476409,478077,496955,491439,488502,481766,479450,490581,465619,467811,432228,428751,452627,450953,445091,412158,406250,425544,400752,398600,386447,372445,366709,342887,330535,301807,298097,304432,285496,274238,268944,226327,203050,187998,175646,161821,151160,140318,128584,114573,647785
2,7,0,2023,27606772,11724,23467,34548,44375,52786,60034,66545,72672,78589,84310,92707,100807,107897,108791,114863,126098,132376,146749,164591,185619,212004,238207,270514,302501,332089,356575,384251,415238,421587,446537,457818,471064,477662,486646,494878,493566,482163,484970,498608,494377,500428,495069,489344,511129,481982,488745,481350,482561,500884,495000,491788,484791,482202,493011,467980,470011,434535,430961,454508,452768,446802,413959,407747,426362,401336,398647,386066,371668,365363,341279,328441,299515,294999,300339,280963,269056,262964,220617,197175,181765,169003,154880,143846,132643,120649,670838
2,7,0,2024,28132054,11835,23697,34890,44818,53323,60650,67231,73432,79430,85223,90854,99031,106955,114199,115969,123957,138202,148286,166893,188538,212416,240813,268477,301418,333052,361664,384805,410906,440174,444709,467578,476519,487491,492168,499590,506624,504452,492507,494901,508002,503102,508253,502058,495650,516847,487390,493717,485900,486631,504484,498339,494844,487613,484766,495305,470295,472144,436798,433152,456379,454552,448362,415512,408882,426762,401490,398197,385179,370382,363485,339092,325693,296550,291187,295511,275723,263139,256202,214198,190652,174915,161789,147426,136049,124509,697270
2,7,0,2025,28657840,11942,23918,35226,45252,53849,61261,67912,74180,80250,86125,91824,97242,105240,113314,121434,125143,136178,154243,168611,191062,215579,241499,271361,299682,332263,362909,390155,411720,436093,463482,465958,486440,493100,502128,505233,511453,517592,514856,502527,504411,516800,511024,515292,508417,501506,522220,492458,498294,490035,490375,507861,501445,497694,490245,487191,497547,472547,474224,439041,435345,458221,456180,449666,416699,409602,426714,401146,397225,383775,368560,361010,336237,322240,292863,286651,289954,269733,256440,248655,207086,183481,167467,154049,139480,127780,724718
2,7,0,2026,29183830,12049,24137,35553,45685,54366,61857,68591,74923,81061,87002,92785,98266,103512,111662,120614,130681,137469,152372,174735,192994,218347,244918,272329,302846,330823,362404,391666,417308,437146,459631,484894,485005,503159,507870,515307,517210,522530,528073,524935,512127,513317,524786,518149,521693,514318,507017,527247,497132,502456,493845,493898,511008,504344,500355,492741,489573,499721,474745,476280,441280,437514,459909,457546,450584,417463,409881,426147,400274,395725,381826,366136,357841,332667,318035,288448,281395,283618,262943,248955,240342,199281,175694,159478,145792,131058,752531
2,7,0,2027,29709650,12155,24352,35878,46104,54881,62448,69251,75663,81864,87870,93720,99279,104588,109991,119030,129941,143101,153798,173053,199318,220513,247944,276015,304100,334258,361242,391425,419068,442957,460904,481257,504079,501890,518054,521169,527388,528392,533114,538222,534584,521114,521410,531971,524633,527631,519869,512181,531866,501386,506287,497436,497191,513947,507048,502878,495189,491885,501841,476921,478326,443503,439536,461334,458528,451064,417785,409652,425037,398868,393666,379259,363012,353926,328325,313068,283309,275378,276456,255346,240704,231259,190818,167344,150960,137040,780603
2,7,0,2028,30234931,12260,24565,36194,46520,55378,63034,69903,76382,82665,88731,94643,100270,105654,111121,117428,128439,142467,159557,174650,197857,227062,250361,279306,308057,335790,364941,390528,419077,444948,466918,482726,500630,521080,516930,531460,533354,538663,539078,543365,547937,543614,529278,528688,538505,530652,533216,525069,516944,536062,505310,509893,500795,500280,516689,509614,505349,497574,494145,503929,479090,480339,445574,441301,462364,459064,451081,417583,408896,423375,396899,390977,375973,359132,349218,323203,307342,277400,268543,268466,246974,231673,221428,181750,158446,141934,811371
2,7,0,2029,30759288,12362,24777,36508,46929,55874,63599,70553,77094,83438,89587,95558,101247,106699,112240,118618,126917,141073,159063,180579,199659,225841,257148,281986,311617,340011,366738,394471,418427,445183,469117,488918,502275,517795,536213,530461,543739,544725,549436,549424,553175,557030,551816,536619,535311,544566,536309,538444,529865,521282,539914,509008,513268,503946,503175,519292,512131,507753,499902,496378,506008,481231,482197,447392,442682,462947,459130,450550,416847,407590,421132,394297,387557,371916,354452,343702,317304,300811,270663,260890,259658,237791,221889,210912,172098,149018,843541
2,7,0,2030,31282413,12462,24982,36820,47333,56360,64162,71180,77806,84207,90413,96466,102214,107726,113336,119792,128184,139660,157807,180257,205780,227863,256181,289021,314566,343837,371213,396520,422596,444759,469558,491310,508625,519597,533074,549829,542855,555190,555590,559862,559320,562350,565285,559188,543302,541460,550264,541611,543262,534227,525282,543541,512476,516433,506906,505935,521843,514578,510104,502209,498604,508055,483216,483785,448820,443629,463054,458645,449462,415560,405712,418228,390959,383351,367039,348951,337375,310583,293409,263106,252438,250018,227839,211429,199737,161877,878963
2,7,0,2031,31803975,12564,25185,37123,47732,56843,64715,71804,78490,84975,91239,97345,103173,108743,114413,120948,129432,141025,156533,179171,205660,234201,258443,288316,321846,347045,375290,401235,424879,449142,469345,491935,511179,526080,535013,546822,562295,554417,566127,566102,569837,568583,570680,572703,565892,549506,547247,555602,546499,547647,538248,529057,546930,515738,519406,509727,508646,524326,516973,512433,504511,500801,509937,484929,484967,449807,444107,462611,457592,447797,413690,403184,414564,386832,378312,361327,342633,330191,302975,285142,254738,243162,239570,217186,200304,187909,922692
2,7,0,2032,32323701,12660,25388,37426,48124,57320,65266,72416,79171,85714,92060,98226,104103,109752,115480,122080,130660,142369,158028,178070,204776,234306,265008,290827,321406,354569,378748,405548,429814,451641,473922,491913,511970,528779,541609,548877,559410,573918,565454,576707,576158,579166,576994,578167,579445,572113,555342,552673,560521,550953,551686,542043,532594,550105,518807,522232,512506,511295,526750,519340,514749,506784,502837,511539,486236,485694,450323,444048,461596,455960,445523,411164,399907,410085,381864,372424,354781,335442,322087,294478,276027,245534,233088,228395,205844,188531,986356
2,7,0,2033,32841293,12760,25581,37722,48511,57784,65807,73026,79838,86451,92851,99096,105034,110730,116539,123204,131861,143693,159497,179724,203873,233642,265349,297632,324170,354392,386504,409242,434350,456783,476617,496661,512113,529714,544437,555575,561567,571146,585018,576130,586827,585563,587631,584549,584976,585698,577962,560813,557681,565004,555060,555496,545600,535921,553081,521740,525014,515217,513891,529151,521701,517038,508897,504595,512726,487079,485929,450295,443426,459996,453713,442565,407885,395828,404733,376036,365682,347347,327318,313051,285104,266012,235521,222306,216505,193838,1044668
2,7,0,2034,33356535,12855,25781,38010,48890,58247,66335,73626,80504,87171,93642,99941,105956,111708,117566,124317,133056,144986,160946,181350,205722,232958,264919,298217,331218,357397,386579,417216,438267,461519,481946,499538,517014,530005,545497,558517,568360,573397,582350,595756,586344,596290,594099,595241,591421,591295,591577,583438,565861,562246,569135,558937,559064,548945,539053,555908,524625,527731,517879,516470,531543,524031,519168,510733,505936,513439,487432,485598,449698,442232,457776,450767,438816,403790,390891,398497,369355,358035,338960,318256,303100,274808,255135,224782,210830,203920,1102169
2,7,0,2035,33869134,12950,25973,38307,49263,58696,66864,74212,81159,87890,94411,100779,106849,112676,118590,125399,134238,146272,162359,182959,207530,235016,264466,298033,332049,364684,389818,417528,446443,465636,486869,505024,520048,535035,545923,559688,571401,580276,584694,593191,606021,595891,604879,601774,602157,597797,597235,597082,588484,570467,566465,573034,562567,562419,552094,542046,558681,527445,530392,520515,519041,533907,526197,521017,512151,506805,513647,487217,484675,448524,440434,454854,447022,434217,398824,385080,391366,361755,349412,329605,308260,292181,263624,243489,213333,198667,1163187
2,7,0,2036,34378976,13044,26163,38589,49643,59143,67374,74797,81799,88597,95181,101601,107735,113615,119607,126479,135390,147542,163762,184524,209321,237027,266747,297820,332115,365758,397332,420988,446975,474000,491172,510120,525682,538209,551067,560233,572677,583415,591649,595621,603555,615615,604563,612600,608755,608575,603793,602800,602154,593087,574724,570451,576696,565986,565573,555104,544989,561383,530214,533028,523149,521591,536107,528076,522444,513092,507175,513272,486407,483144,446740,437947,451130,442418,428717,392971,378394,383285,353174,339796,319293,297279,280327,251647,231088,201188,1212967
2,7,0,2037,34885857,13133,26351,38865,50003,59595,67884,75363,82437,89289,95936,102420,108605,114549,120593,127547,136535,148785,165151,186079,211068,239022,268979,300334,332144,366068,398635,428718,450640,474736,499700,514590,530923,543963,554362,565475,573330,584784,594879,602652,606067,613242,624323,612361,619619,615229,614605,609409,607931,606774,597334,578744,574197,580138,569205,568584,558068,547866,564032,532963,535664,525760,523983,538021,529529,523388,513528,506961,512281,484989,480977,444262,434670,446537,436899,422292,386238,370771,374187,343594,329201,307959,285338,267638,238894,217952,1259531
2,7,0,2038,35389660,13225,26531,39145,50361,60025,68396,75928,83054,89977,96678,103221,109469,115464,121570,128585,137668,150018,166510,187614,212800,240968,271191,302797,334893,366337,399178,430235,458568,478589,500622,523267,535540,549337,560221,568883,578662,585537,596340,605962,613164,615833,622035,632148,619448,626127,621314,620259,614586,612608,611035,601342,582527,577728,583379,572277,571552,560963,550697,566655,535712,538275,528208,526090,539505,530492,523817,513380,506138,510664,482935,478090,440991,430541,441021,430438,414938,378557,362151,364045,333022,317559,295638,272549,254128,225383,1316350
2,7,0,2039,35890291,13314,26714,39416,50721,60452,68886,76494,83671,90645,97414,104012,110315,116372,122530,129613,138768,151237,167858,189121,214510,242895,273347,305228,337586,369312,399678,431000,460286,486702,504648,524355,544346,554076,565708,574837,582167,590949,597188,607512,616556,622995,624698,629942,639259,626025,632245,627019,625470,619306,616921,615059,605105,586090,581057,586479,575302,574447,563807,553506,569270,538438,540721,530372,527769,540489,530939,523657,512614,504691,508390,480155,474377,436865,425505,434558,423038,406591,369858,352508,352867,321388,304897,282449,258924,239819,1373971
2,7,0,2040,36387675,13400,26891,39684,51069,60877,69373,77038,84285,91308,98130,104793,111152,117262,123482,130624,139858,152422,169194,190609,216190,244798,275480,307602,340245,372233,402872,431717,461255,488604,512928,528538,545582,562997,570559,580423,588205,594539,602673,608448,618187,626460,631917,632670,637131,645853,632209,637979,632277,630221,623668,620996,618838,608647,589448,584244,589525,578257,577288,566631,556317,571856,541000,542873,532103,528965,540950,530786,522876,511225,502592,505370,476544,469774,431824,419543,427151,414639,397178,360123,341850,340574,308720,291344,268395,244481,1438837
2,7,0,2041,36881853,13486,27066,39945,51413,61290,69856,77577,84881,91969,98840,105554,111977,118140,124417,131625,140933,153594,170490,192087,217846,246668,277589,309953,342840,375114,406009,435115,462172,489762,514997,536970,549900,564361,579578,585375,593880,600657,606345,614002,619209,628167,635453,639944,639923,643803,652051,638007,643266,637074,634614,627792,624824,622395,611982,592665,587383,592499,581157,580104,569455,559102,574272,543276,544595,533345,529641,540810,530013,521465,509174,499752,501493,472037,464217,425850,412662,418736,405154,386673,349355,330098,327197,295144,276909,253502,1501341
2,7,0,2042,37372800,13573,27239,40201,51750,61700,70327,78111,85467,92611,99547,106309,112782,119009,125338,132609,141993,154751,171769,193523,219492,248509,279662,312276,345409,377927,409100,438453,465762,490865,516328,539185,558460,568798,581053,594474,598918,606414,612540,617760,624832,629274,637230,643542,647244,646653,650077,657859,643355,648093,641507,638761,631664,628427,625744,615170,595837,590452,595420,584035,582922,572253,561722,576392,545118,545823,534074,529717,540039,528604,519387,506380,496061,496693,466574,457688,418939,404792,409229,394568,375084,337468,317281,312867,280678,261606,1565671
2,7,0,2043,37860485,13653,27409,40458,52079,62102,70794,78632,86049,93245,100234,107060,113578,119853,126247,133574,143037,155892,173030,194937,221089,250337,281699,314555,347948,380711,412123,441744,469288,494630,517602,540671,560809,577473,585593,596052,608093,611531,618374,624020,628668,634959,638415,645382,650898,654017,652981,655951,663213,648236,652554,645696,642661,635317,631825,628944,618306,598934,593472,598317,586914,585713,574885,564050,578065,546462,546524,534197,529175,538627,526525,516553,502725,491452,490912,460134,450184,411037,395852,398607,382869,362301,324494,303534,297598,265335,1630810
2,7,0,2044,38344927,13734,27572,40708,52409,62496,71251,79150,86616,93874,100912,107789,114370,120687,127133,134529,144061,157014,174275,196338,222662,252115,283722,316794,350436,383460,415110,444963,472765,498328,521527,542097,562432,579933,594366,600682,609760,620771,623563,629930,634988,638867,644154,646635,652799,657727,660390,658916,661379,668100,652754,656771,649635,646339,638767,635076,632092,621370,601982,596471,601215,589768,588336,577217,565939,579227,547283,546618,533693,527999,536535,523683,512855,498149,485870,484120,452715,441635,402054,385819,386871,369957,348361,310567,288864,281412,1692619
2,7,0,2045,38826083,13813,27736,40951,52727,62885,71700,79654,87181,94485,101584,108507,115139,121521,128006,135460,145071,158115,175500,197713,224220,253862,285688,319019,352882,386151,418059,448142,476165,501971,525379,546162,563989,581672,596923,609536,614474,622524,632866,635192,640971,645246,648124,652426,654118,659682,664151,666365,664395,666335,672623,657030,660737,653352,649805,642062,638269,635164,624375,605013,599469,604086,592451,590662,579108,567325,579854,547498,546083,532557,526148,533674,519968,508224,492589,479279,476313,444245,431956,391965,374693,373903,355858,333416,295700,273296,1762896
2,7,0,2046,39303945,13888,27895,41191,53044,63267,72140,80154,87730,95095,102237,109225,115896,122326,128881,136377,146058,159201,176701,199064,225749,255594,287622,321183,355311,388796,420950,451278,479523,505536,529176,550155,568184,583346,598766,612181,623399,627310,634699,644552,646299,651294,654562,656453,659953,661069,666162,670174,671880,669403,670924,676894,661052,664476,656855,653119,645303,641389,638178,627360,608042,602447,606781,594836,592537,580489,568173,579848,547079,544902,530746,523539,529922,515311,502595,486017,471683,467418,434636,421111,380771,362366,359734,340736,317470,279906,1818371
